ID,dia,tavg,tmin,tmax,insolacion,precipitacion,pmax,pmin,observatorio
1089,2022-01-25,"11,1","6,8","15,4","6,1","0,0",-999,-999,ALICANTE/ALACANT
1090,2022-01-26,"10,2","5,3","15,0","9,0","0,0",-999,-999,ALICANTE/ALACANT
1091,2022-01-27,"9,5","3,7","15,3","8,4","0,0",-999,-999,ALICANTE/ALACANT
1092,2022-01-28,"9,8","3,2","16,4","9,6","0,0",-999,-999,ALICANTE/ALACANT
1093,2022-01-29,"10,2","1,8","18,6","9,8","0,0",-999,-999,ALICANTE/ALACANT
1094,2022-01-30,"11,4","2,2","20,5","9,7","0,0",-999,-999,ALICANTE/ALACANT
1095,2022-01-31,"15,2","5,9","24,6","9,3","0,0",-999,-999,ALICANTE/ALACANT
1096,2022-02-01,"12,1","7,1","17,1","9,8","0,0",-999,-999,ALICANTE/ALACANT
1097,2019-02-01,"15,3","10,5","20,1","7,4","0,0",-999,-999,CASTELLÓN - ALMASSORA
1098,2019-02-02,"11,8","8,9","14,8","6,4","0,0",-999,-999,CASTELLÓN - ALMASSORA
1099,2019-02-03,"10,2","7,4","12,9","9,9","0,0",-999,-999,CASTELLÓN - ALMASSORA
1100,2019-02-04,"9,1","3,4","14,8","9,6","0,0",-999,-999,CASTELLÓN - ALMASSORA
1101,2019-02-05,"13,9","7,8","20,0","9,3","0,0",-999,-999,CASTELLÓN - ALMASSORA
1102,2019-02-06,"13,1","8,5","17,7","10,0","0,0",-999,-999,CASTELLÓN - ALMASSORA
1103,2019-02-07,"12,9","7,1","18,7","9,5","0,0",-999,-999,CASTELLÓN - ALMASSORA
1104,2019-02-08,"12,2","7,6","16,8","9,0","0,0",-999,-999,CASTELLÓN - ALMASSORA
1105,2019-02-09,"11,4","5,8","16,9","8,8","0,0",-999,-999,CASTELLÓN - ALMASSORA
1106,2019-02-10,"11,6","6,0","17,3","6,0","0,0",-999,-999,CASTELLÓN - ALMASSORA
1107,2019-02-11,"13,0","8,1","17,9","8,8","0,0",-999,-999,CASTELLÓN - ALMASSORA
1108,2019-02-12,"11,2","6,0","16,4","10,2","0,0",-999,-999,CASTELLÓN - ALMASSORA
1109,2019-02-13,"10,2","4,7","15,6","10,2","0,0",-999,-999,CASTELLÓN - ALMASSORA
1110,2019-02-14,"11,0","6,8","15,3","8,0","0,0",-999,-999,CASTELLÓN - ALMASSORA
1111,2019-02-15,"9,7","4,7","14,7","4,8","0,0",-999,-999,CASTELLÓN - ALMASSORA
1112,2019-02-16,"10,4","4,4","16,5","10,1","0,0",-999,-999,CASTELLÓN - ALMASSORA
1113,2019-02-17,"9,8","3,4","16,2","9,3","0,0",-999,-999,CASTELLÓN - ALMASSORA
1114,2019-02-18,"11,4","7,4","15,5","6,9","0,0",-999,-999,CASTELLÓN - ALMASSORA
1115,2019-02-19,"10,6","5,5","15,7","9,9","0,0",-999,-999,CASTELLÓN - ALMASSORA
1116,2019-02-20,"11,7","7,6","15,8","7,7","0,0",-999,-999,CASTELLÓN - ALMASSORA
1117,2019-02-21,"12,2","7,8","16,5","10,0","0,0",-999,-999,CASTELLÓN - ALMASSORA
1118,2019-02-22,"14,1","7,0","21,2","10,4","0,0",-999,-999,CASTELLÓN - ALMASSORA
1119,2019-02-23,"15,2","9,5","20,8","10,1","0,0",-999,-999,CASTELLÓN - ALMASSORA
1120,2019-02-24,"12,2","7,6","16,7","7,9","0,0",-999,-999,CASTELLÓN - ALMASSORA
1121,2019-02-25,"12,2","6,5","17,9","10,5","0,0",-999,-999,CASTELLÓN - ALMASSORA
1122,2019-02-26,"14,6","7,1","22,2","10,6","0,0",-999,-999,CASTELLÓN - ALMASSORA
1123,2019-02-27,"15,8","8,3","23,3","10,8","0,0",-999,-999,CASTELLÓN - ALMASSORA
1124,2019-02-28,"15,2","10,0","20,4","9,8","0,0",-999,-999,CASTELLÓN - ALMASSORA
1125,2019-03-01,"14,8","9,4","20,2","10,5","0,0",-999,-999,CASTELLÓN - ALMASSORA
1126,2019-03-02,"16,3","9,6","23,0","10,8","0,0",-999,-999,CASTELLÓN - ALMASSORA
1127,2019-03-03,"16,1","9,1","23,1","10,9","0,0",-999,-999,CASTELLÓN - ALMASSORA
1128,2019-03-04,"19,1","13,4","24,8","4,1","0,0",-999,-999,CASTELLÓN - ALMASSORA
1129,2019-03-05,"14,4","10,7","18,0","4,7","0,0",-999,-999,CASTELLÓN - ALMASSORA
1130,2019-03-06,"14,4","10,4","18,3","4,3","0,0",-999,-999,CASTELLÓN - ALMASSORA
1131,2019-03-07,"14,2","9,4","19,0","10,1","0,0",-999,-999,CASTELLÓN - ALMASSORA
1132,2019-03-08,"13,5","6,9","20,1","10,7","0,0",-999,-999,CASTELLÓN - ALMASSORA
1133,2019-03-09,"16,0","9,3","22,6","11,1","0,0",-999,-999,CASTELLÓN - ALMASSORA
1134,2019-03-10,"17,5","10,9","24,1","11,2","0,0",-999,-999,CASTELLÓN - ALMASSORA
1135,2019-03-11,"15,8","10,3","21,2","9,9","0,0",-999,-999,CASTELLÓN - ALMASSORA
1136,2019-03-12,"13,6","8,6","18,5","11,3","0,0",-999,-999,CASTELLÓN - ALMASSORA
1137,2019-03-13,"15,2","9,9","20,5","10,3","0,0",-999,-999,CASTELLÓN - ALMASSORA
1138,2019-03-14,"14,0","7,8","20,3","11,5","0,0",-999,-999,CASTELLÓN - ALMASSORA
1139,2019-03-15,"15,7","8,3","23,1","11,5","0,0",-999,-999,CASTELLÓN - ALMASSORA
1140,2019-03-16,"13,8","9,2","18,5","11,2","0,0",-999,-999,CASTELLÓN - ALMASSORA
1141,2019-03-17,"15,7","7,5","23,9","11,3","0,0",-999,-999,CASTELLÓN - ALMASSORA
1142,2019-03-18,"14,3","9,9","18,7","9,1","0,0",-999,-999,CASTELLÓN - ALMASSORA
1143,2019-03-19,"13,6","9,6","17,7","6,5","0,4",-999,-999,CASTELLÓN - ALMASSORA
1144,2019-03-20,"12,4","7,8","17,0","10,0","0,0",-999,-999,CASTELLÓN - ALMASSORA
1145,2019-03-21,"12,3","7,3","17,3","11,7","0,0",-999,-999,CASTELLÓN - ALMASSORA
1146,2019-03-22,"13,5","7,6","19,4","8,8","0,0",-999,-999,CASTELLÓN - ALMASSORA
1147,2019-03-23,"14,5","8,7","20,3","10,6","0,0",-999,-999,CASTELLÓN - ALMASSORA
1148,2019-03-24,"17,4","10,0","24,8","11,8","0,0",-999,-999,CASTELLÓN - ALMASSORA
1149,2019-03-25,"16,3","10,5","22,1","11,9","0,0",-999,-999,CASTELLÓN - ALMASSORA
1150,2019-03-26,"15,2","10,6","19,7","11,2","0,0",-999,-999,CASTELLÓN - ALMASSORA
1151,2019-03-27,"13,4","8,6","18,3","11,9","0,0",-999,-999,CASTELLÓN - ALMASSORA
1152,2019-03-28,"12,8","7,2","18,3","12,0","0,0",-999,-999,CASTELLÓN - ALMASSORA
1153,2019-03-29,"12,6","7,1","18,0","11,7","0,0",-999,-999,CASTELLÓN - ALMASSORA
1154,2019-03-30,"12,2","7,2","17,1","10,9","0,2",-999,-999,CASTELLÓN - ALMASSORA
1155,2019-03-31,"12,0","10,9","13,2","0,0","15,6",-999,-999,CASTELLÓN - ALMASSORA
1156,2019-04-01,"13,6","10,2","17,0","2,7","0,0",-999,-999,CASTELLÓN - ALMASSORA
1157,2019-04-02,"13,7","8,3","19,1","7,6","0,0",-999,-999,CASTELLÓN - ALMASSORA
1158,2019-04-03,"14,7","10,0","19,4","6,1","0,0",-999,-999,CASTELLÓN - ALMASSORA
1159,2019-04-04,"13,6","9,5","17,6","11,9","0,0",-999,-999,CASTELLÓN - ALMASSORA
1160,2019-04-05,"14,2","8,3","20,1","7,5","1,4",-999,-999,CASTELLÓN - ALMASSORA
1161,2019-04-06,"12,5","7,0","18,0","6,9","0,0",-999,-999,CASTELLÓN - ALMASSORA
1162,2019-04-07,"15,6","11,3","19,9","10,3",Ip,-999,-999,CASTELLÓN - ALMASSORA
1163,2019-04-08,"18,3","12,8","23,8","7,0","0,2",-999,-999,CASTELLÓN - ALMASSORA
1164,2019-04-09,"18,0","12,7","23,2","8,4","0,0",-999,-999,CASTELLÓN - ALMASSORA
1165,2019-04-10,"16,4","12,6","20,3","5,2","0,2",-999,-999,CASTELLÓN - ALMASSORA
1166,2019-04-11,"16,6","11,0","22,2","11,9","0,0",-999,-999,CASTELLÓN - ALMASSORA
1167,2019-04-12,"16,6","11,3","21,9","12,4","0,0",-999,-999,CASTELLÓN - ALMASSORA
1168,2019-04-13,"15,5","9,8","21,2","12,6","0,0",-999,-999,CASTELLÓN - ALMASSORA
1169,2019-04-14,"20,5","12,2","28,8","11,6","0,0",-999,-999,CASTELLÓN - ALMASSORA
1170,2019-04-15,"16,5","13,1","19,9","11,5","0,0",-999,-999,CASTELLÓN - ALMASSORA
1171,2019-04-16,"15,5","11,2","19,8","12,2","0,0",-999,-999,CASTELLÓN - ALMASSORA
1172,2019-04-17,"15,2","11,1","19,3","5,5",Ip,-999,-999,CASTELLÓN - ALMASSORA
1173,2019-04-18,"14,5","13,2","15,8","0,0","28,8",-999,-999,CASTELLÓN - ALMASSORA
1174,2019-04-19,"15,6","14,1","17,0","0,0","2,8",-999,-999,CASTELLÓN - ALMASSORA
1175,2019-04-20,"16,4","14,1","18,7","0,1","2,0",-999,-999,CASTELLÓN - ALMASSORA
1176,2019-04-21,"14,9","13,1","16,7","0,0","1,2",-999,-999,CASTELLÓN - ALMASSORA
1177,2019-04-22,"14,8","12,3","17,3","0,0","2,2",-999,-999,CASTELLÓN - ALMASSORA
1178,2019-04-23,"17,0","10,8","23,2","4,8","0,6",-999,-999,CASTELLÓN - ALMASSORA
1179,2019-04-24,"14,8","9,2","20,4","11,0","0,0",-999,-999,CASTELLÓN - ALMASSORA
1180,2019-04-25,"18,2","13,6","22,7","3,5","0,0",-999,-999,CASTELLÓN - ALMASSORA
1181,2019-04-26,"16,9","10,7","23,1","12,3","0,0",-999,-999,CASTELLÓN - ALMASSORA
1182,2019-04-27,"16,8","11,0","22,6","13,2","0,0",-999,-999,CASTELLÓN - ALMASSORA
1183,2019-04-28,"16,7","12,0","21,4","13,3","0,0",-999,-999,CASTELLÓN - ALMASSORA
1184,2019-04-29,"15,6","10,2","21,1","11,9","0,0",-999,-999,CASTELLÓN - ALMASSORA
1185,2019-04-30,"16,6","12,2","21,1","10,1","0,0",-999,-999,CASTELLÓN - ALMASSORA
1186,2019-05-01,"17,6","13,3","22,0","7,8","0,0",-999,-999,CASTELLÓN - ALMASSORA
1187,2019-05-02,"17,5","13,2","21,8","6,6","0,0",-999,-999,CASTELLÓN - ALMASSORA
1188,2019-05-03,"15,0","10,9","19,0","4,7","0,2",-999,-999,CASTELLÓN - ALMASSORA
1189,2019-05-04,"15,6","9,3","21,9","13,7","0,0",-999,-999,CASTELLÓN - ALMASSORA
1190,2019-05-05,"16,5","11,4","21,6","13,5","0,0",-999,-999,CASTELLÓN - ALMASSORA
1191,2019-05-06,"14,4","9,3","19,5","13,2","0,0",-999,-999,CASTELLÓN - ALMASSORA
1192,2019-05-07,"16,8","11,8","21,7","11,0","0,0",-999,-999,CASTELLÓN - ALMASSORA
1193,2019-05-08,"22,2","16,0","28,5","3,8","0,0",-999,-999,CASTELLÓN - ALMASSORA
1194,2019-05-09,"21,6","17,0","26,2","11,2","0,0",-999,-999,CASTELLÓN - ALMASSORA
1195,2019-05-10,"22,0","16,4","27,5","13,7","0,0",-999,-999,CASTELLÓN - ALMASSORA
1196,2019-05-11,"20,4","16,1","24,8","13,4","0,0",-999,-999,CASTELLÓN - ALMASSORA
1197,2019-05-12,"18,5","12,9","24,1","13,9","0,0",-999,-999,CASTELLÓN - ALMASSORA
1198,2019-05-13,"19,0","14,0","24,1","13,5","0,0",-999,-999,CASTELLÓN - ALMASSORA
1199,2019-05-14,"19,0","12,8","25,1","13,7","0,0",-999,-999,CASTELLÓN - ALMASSORA
1200,2019-05-15,"18,2","13,9","22,6","10,1","0,0",-999,-999,CASTELLÓN - ALMASSORA
1201,2019-05-16,"19,3","16,1","22,5","4,7","0,0",-999,-999,CASTELLÓN - ALMASSORA
1202,2019-05-17,"19,0","14,9","23,2","10,9","0,0",-999,-999,CASTELLÓN - ALMASSORA
1203,2019-05-18,"16,6","11,9","21,4","7,1","0,8",-999,-999,CASTELLÓN - ALMASSORA
1204,2019-05-19,"17,6","10,7","24,5","8,7","0,2",-999,-999,CASTELLÓN - ALMASSORA
1205,2019-05-20,"18,3","12,9","23,7","12,5","0,0",-999,-999,CASTELLÓN - ALMASSORA
1206,2019-05-21,"18,6","14,3","22,8","5,2","2,0",-999,-999,CASTELLÓN - ALMASSORA
1207,2019-05-22,"18,0","13,1","22,9","11,5","0,0",-999,-999,CASTELLÓN - ALMASSORA
1208,2019-05-23,"20,0","14,7","25,4","8,6","0,8",-999,-999,CASTELLÓN - ALMASSORA
1209,2019-05-24,"17,6","16,2","19,1","0,1","10,2",-999,-999,CASTELLÓN - ALMASSORA
1210,2019-05-25,"20,0","15,4","24,7","2,5","0,0",-999,-999,CASTELLÓN - ALMASSORA
1211,2019-05-26,"20,2","15,0","25,3","13,1","0,0",-999,-999,CASTELLÓN - ALMASSORA
1212,2019-05-27,"20,1","15,0","25,2","14,0","0,0",-999,-999,CASTELLÓN - ALMASSORA
1213,2019-05-28,"21,1","16,8","25,4","14,1","0,0",-999,-999,CASTELLÓN - ALMASSORA
1214,2019-05-29,"20,2","14,8","25,7","14,2","0,0",-999,-999,CASTELLÓN - ALMASSORA
1215,2019-05-30,"20,0","14,0","26,0","14,1","0,0",-999,-999,CASTELLÓN - ALMASSORA
1216,2019-05-31,"19,8","14,0","25,7","14,0","0,0",-999,-999,CASTELLÓN - ALMASSORA
1217,2019-06-01,"21,4","15,6","27,1","14,1","0,0",-999,-999,CASTELLÓN - ALMASSORA
1218,2019-06-02,"21,8","15,5","28,0","14,1","0,0",-999,-999,CASTELLÓN - ALMASSORA
1219,2019-06-03,"21,9","15,4","28,4","13,9","0,0",-999,-999,CASTELLÓN - ALMASSORA
1220,2019-06-04,"21,4","16,0","26,7","13,3","0,0",-999,-999,CASTELLÓN - ALMASSORA
1221,2019-06-05,"23,2","17,2","29,2","12,0","0,0",-999,-999,CASTELLÓN - ALMASSORA
1222,2019-06-06,"20,2","15,4","24,9","13,5","0,0",-999,-999,CASTELLÓN - ALMASSORA
1223,2019-06-07,"24,9","17,3","32,5","13,7","0,0",-999,-999,CASTELLÓN - ALMASSORA
1224,2019-06-08,"20,6","17,5","23,7","12,0","0,0",-999,-999,CASTELLÓN - ALMASSORA
1225,2019-06-09,"20,6","16,8","24,3","3,4","0,0",-999,-999,CASTELLÓN - ALMASSORA
1226,2019-06-10,"21,9","15,8","28,0","11,4","0,0",-999,-999,CASTELLÓN - ALMASSORA
1227,2019-06-11,"18,8","13,7","23,9","1,8","0,0",-999,-999,CASTELLÓN - ALMASSORA
1228,2019-06-12,"17,8","11,8","23,9","14,2","0,0",-999,-999,CASTELLÓN - ALMASSORA
1229,2019-06-13,"20,5","17,4","23,6","8,8","0,0",-999,-999,CASTELLÓN - ALMASSORA
1230,2019-06-14,"22,6","17,5","27,7","11,7","0,0",-999,-999,CASTELLÓN - ALMASSORA
1231,2019-06-15,"22,2","17,8","26,5","13,8","0,0",-999,-999,CASTELLÓN - ALMASSORA
1232,2019-06-16,"21,6","17,1","26,0","9,9","0,0",-999,-999,CASTELLÓN - ALMASSORA
1233,2019-06-17,"22,0","16,7","27,4","13,8","0,0",-999,-999,CASTELLÓN - ALMASSORA
1234,2019-06-18,"23,2","17,9","28,6","12,3","0,0",-999,-999,CASTELLÓN - ALMASSORA
1235,2019-06-19,"22,4","16,7","28,0","13,6","0,0",-999,-999,CASTELLÓN - ALMASSORA
1236,2019-06-20,"23,0","18,6","27,3","13,0","0,0",-999,-999,CASTELLÓN - ALMASSORA
1237,2019-06-21,"23,3","19,8","26,8","12,2","0,0",-999,-999,CASTELLÓN - ALMASSORA
1238,2019-06-22,"23,6","19,1","28,2","12,4","0,0",-999,-999,CASTELLÓN - ALMASSORA
1239,2019-06-23,"24,2","19,2","29,3","13,3","0,0",-999,-999,CASTELLÓN - ALMASSORA
1240,2019-06-24,"24,0","19,1","28,9","13,3","0,0",-999,-999,CASTELLÓN - ALMASSORA
1241,2019-06-25,"24,2","19,8","28,6","12,1","0,0",-999,-999,CASTELLÓN - ALMASSORA
1242,2019-06-26,"25,4","21,4","29,3","12,7","0,0",-999,-999,CASTELLÓN - ALMASSORA
1243,2019-06-27,"27,1","22,1","32,1","12,7","0,0",-999,-999,CASTELLÓN - ALMASSORA
1244,2019-06-28,"28,6","21,2","35,9","13,9","0,0",-999,-999,CASTELLÓN - ALMASSORA
1245,2019-06-29,"30,4","21,9","38,8","13,8","0,0",-999,-999,CASTELLÓN - ALMASSORA
1246,2019-06-30,"27,5","22,0","33,0","13,6","0,0",-999,-999,CASTELLÓN - ALMASSORA
1247,2019-07-01,"26,4","21,5","31,2","13,4","0,0",-999,-999,CASTELLÓN - ALMASSORA
1248,2019-07-02,"26,6","21,4","31,8","13,7","0,0",-999,-999,CASTELLÓN - ALMASSORA
1249,2019-07-03,"26,8","21,5","32,0","13,8","0,0",-999,-999,CASTELLÓN - ALMASSORA
1250,2019-07-04,"27,2","21,7","32,8","12,5","0,0",-999,-999,CASTELLÓN - ALMASSORA
1251,2019-07-05,"27,1","21,8","32,4","12,1","0,0",-999,-999,CASTELLÓN - ALMASSORA
1252,2019-07-06,"28,0","23,7","32,4","9,4","0,0",-999,-999,CASTELLÓN - ALMASSORA
1253,2019-07-07,"27,5","23,3","31,7","5,9","4,2",-999,-999,CASTELLÓN - ALMASSORA
1254,2019-07-08,"25,8","22,5","29,0","4,4","1,4",-999,-999,CASTELLÓN - ALMASSORA
1255,2019-07-09,"27,8","23,2","32,4","10,6","0,0",-999,-999,CASTELLÓN - ALMASSORA
1256,2019-07-10,"26,1","21,0","31,2","13,1","0,0",-999,-999,CASTELLÓN - ALMASSORA
1257,2019-07-11,"27,6","22,7","32,6","13,6","0,0",-999,-999,CASTELLÓN - ALMASSORA
1258,2019-07-12,"27,8","22,0","33,5","12,8","0,0",-999,-999,CASTELLÓN - ALMASSORA
1259,2019-07-13,"28,2","24,2","32,3","9,1","0,0",-999,-999,CASTELLÓN - ALMASSORA
1260,2019-07-14,"26,2","22,2","30,3","10,2","2,0",-999,-999,CASTELLÓN - ALMASSORA
1261,2019-07-15,"27,4","22,9","32,0","13,7","0,0",-999,-999,CASTELLÓN - ALMASSORA
1262,2019-07-16,"26,9","22,4","31,4","11,5","0,0",-999,-999,CASTELLÓN - ALMASSORA
1263,2019-07-17,"27,2","22,8","31,7","9,4","0,0",-999,-999,CASTELLÓN - ALMASSORA
1264,2019-07-18,"26,4","21,7","31,2","13,0","0,0",-999,-999,CASTELLÓN - ALMASSORA
1265,2019-07-19,"26,6","21,8","31,5","13,4","0,0",-999,-999,CASTELLÓN - ALMASSORA
1266,2019-07-20,"27,2","21,4","33,0","13,3","0,0",-999,-999,CASTELLÓN - ALMASSORA
1267,2019-07-21,"27,4","22,7","32,0","13,0","0,0",-999,-999,CASTELLÓN - ALMASSORA
1268,2019-07-22,"28,4","21,5","35,3","13,2","0,0",-999,-999,CASTELLÓN - ALMASSORA
1269,2019-07-23,"30,0","23,5","36,6","13,1","0,0",-999,-999,CASTELLÓN - ALMASSORA
1270,2019-07-24,"29,3","22,6","36,0","13,1","0,0",-999,-999,CASTELLÓN - ALMASSORA
1271,2019-07-25,"27,8","22,3","33,3","13,2","0,0",-999,-999,CASTELLÓN - ALMASSORA
1272,2019-07-26,"26,8","22,6","31,1","6,4","0,0",-999,-999,CASTELLÓN - ALMASSORA
1273,2019-07-27,"26,7","22,0","31,4","10,6","0,0",-999,-999,CASTELLÓN - ALMASSORA
1274,2019-07-28,"26,0","21,4","30,7","14,0","0,0",-999,-999,CASTELLÓN - ALMASSORA
1275,2019-07-29,"26,6","20,8","32,3","13,7","0,0",-999,-999,CASTELLÓN - ALMASSORA
1276,2019-07-30,"27,2","23,1","31,2","10,1","0,0",-999,-999,CASTELLÓN - ALMASSORA
1277,2019-07-31,"26,0","23,3","28,6","8,7","0,0",-999,-999,CASTELLÓN - ALMASSORA
1278,2019-08-01,"25,6","21,7","29,4","12,8","0,0",-999,-999,CASTELLÓN - ALMASSORA
1279,2019-08-02,"26,8","22,0","31,6","13,3","0,0",-999,-999,CASTELLÓN - ALMASSORA
1280,2019-08-03,"26,9","21,6","32,2","13,2","0,0",-999,-999,CASTELLÓN - ALMASSORA
1281,2019-08-04,"26,2","21,7","30,8","12,4","0,0",-999,-999,CASTELLÓN - ALMASSORA
1282,2019-08-05,"27,1","22,2","32,0","12,0","0,0",-999,-999,CASTELLÓN - ALMASSORA
1283,2019-08-06,"28,4","24,4","32,4","6,8","0,0",-999,-999,CASTELLÓN - ALMASSORA
1284,2019-08-07,"28,4","25,0","31,8","8,6","0,0",-999,-999,CASTELLÓN - ALMASSORA
1285,2019-08-08,"29,1","24,2","34,0","13,3","0,0",-999,-999,CASTELLÓN - ALMASSORA
1286,2019-08-09,"28,6","22,7","34,5","13,3","0,0",-999,-999,CASTELLÓN - ALMASSORA
1287,2019-08-10,"28,6","24,7","32,6","12,9","0,0",-999,-999,CASTELLÓN - ALMASSORA
1288,2019-08-11,"28,8","25,1","32,6","10,6","0,0",-999,-999,CASTELLÓN - ALMASSORA
1289,2019-08-12,"28,1","24,9","31,3","11,1","0,0",-999,-999,CASTELLÓN - ALMASSORA
1290,2019-08-13,"26,4","22,8","30,1","5,3","0,0",-999,-999,CASTELLÓN - ALMASSORA
1291,2019-08-14,"25,6","20,1","31,2","13,0","0,0",-999,-999,CASTELLÓN - ALMASSORA
1292,2019-08-15,"26,4","22,4","30,5","10,3","0,0",-999,-999,CASTELLÓN - ALMASSORA
1293,2019-08-16,"26,7","22,2","31,2","11,4","0,0",-999,-999,CASTELLÓN - ALMASSORA
1294,2019-08-17,"27,5","22,6","32,4","12,5","0,0",-999,-999,CASTELLÓN - ALMASSORA
1295,2019-08-18,"28,1","23,3","32,9","11,4","0,0",-999,-999,CASTELLÓN - ALMASSORA
1296,2019-08-19,"27,7","24,3","31,1","7,9","0,0",-999,-999,CASTELLÓN - ALMASSORA
1297,2019-08-20,"25,3","22,6","28,0","2,0","2,0",-999,-999,CASTELLÓN - ALMASSORA
1298,2019-08-21,"23,4","20,3","26,6","0,9","1,2",-999,-999,CASTELLÓN - ALMASSORA
1299,2019-08-22,"25,0","18,8","31,1","12,6","0,0",-999,-999,CASTELLÓN - ALMASSORA
1300,2019-08-23,"26,1","19,7","32,5","12,7","0,0",-999,-999,CASTELLÓN - ALMASSORA
1301,2019-08-24,"25,4","20,2","30,7","12,6","0,0",-999,-999,CASTELLÓN - ALMASSORA
1302,2019-08-25,"26,0","20,5","31,5","12,7","0,0",-999,-999,CASTELLÓN - ALMASSORA
1303,2019-08-26,"25,0","20,9","29,2","6,2","15,4",-999,-999,CASTELLÓN - ALMASSORA
1304,2019-08-27,"23,8","19,0","28,7","3,7","10,8",-999,-999,CASTELLÓN - ALMASSORA
1305,2019-08-28,"23,9","18,5","29,3","12,4","0,0",-999,-999,CASTELLÓN - ALMASSORA
1306,2019-08-29,"26,0","20,6","31,4","10,8","0,0",-999,-999,CASTELLÓN - ALMASSORA
1307,2019-08-30,"26,6","21,7","31,6","10,3","0,0",-999,-999,CASTELLÓN - ALMASSORA
1308,2019-08-31,"27,6","21,7","33,4","11,6","0,0",-999,-999,CASTELLÓN - ALMASSORA
1309,2019-09-01,"27,2","22,8","31,5","8,3","4,6",-999,-999,CASTELLÓN - ALMASSORA
1310,2019-09-02,"25,1","20,7","29,5","7,8","0,0",-999,-999,CASTELLÓN - ALMASSORA
1311,2019-09-03,"25,2","21,5","29,0","8,3","0,0",-999,-999,CASTELLÓN - ALMASSORA
1312,2019-09-04,"26,0","21,8","30,3","10,6","0,0",-999,-999,CASTELLÓN - ALMASSORA
1313,2019-09-05,"25,6","21,3","29,9","11,7","0,0",-999,-999,CASTELLÓN - ALMASSORA
1314,2019-09-06,"23,4","19,0","27,7","9,8","0,0",-999,-999,CASTELLÓN - ALMASSORA
1315,2019-09-07,"23,6","20,6","26,5","6,6","0,0",-999,-999,CASTELLÓN - ALMASSORA
1316,2019-09-08,"23,8","19,6","28,0","10,5","0,0",-999,-999,CASTELLÓN - ALMASSORA
1317,2019-09-09,"24,6","20,2","29,1","11,0","0,0",-999,-999,CASTELLÓN - ALMASSORA
1318,2019-09-10,"22,8","18,9","26,8","4,6","9,0",-999,-999,CASTELLÓN - ALMASSORA
1319,2019-09-11,"18,3","15,2","21,4","1,0","29,4",-999,-999,CASTELLÓN - ALMASSORA
1320,2019-09-12,"23,8","20,7","26,9","6,2","0,2",-999,-999,CASTELLÓN - ALMASSORA
1321,2019-09-13,"21,6","18,9","24,3","0,1","12,2",-999,-999,CASTELLÓN - ALMASSORA
1322,2019-09-14,"23,0","18,9","27,1","4,4",Ip,-999,-999,CASTELLÓN - ALMASSORA
1323,2019-09-15,"25,0","22,4","27,6","6,9","0,0",-999,-999,CASTELLÓN - ALMASSORA
1324,2019-09-16,"24,8","21,5","28,1","11,1","0,0",-999,-999,CASTELLÓN - ALMASSORA
1325,2019-09-17,"24,9","19,6","30,2","9,1","0,0",-999,-999,CASTELLÓN - ALMASSORA
1326,2019-09-18,"25,2","19,9","30,4","10,8","0,0",-999,-999,CASTELLÓN - ALMASSORA
1327,2019-09-19,"23,8","19,5","28,0","10,2","0,0",-999,-999,CASTELLÓN - ALMASSORA
1328,2019-09-20,"24,0","20,5","27,4","4,3","1,6",-999,-999,CASTELLÓN - ALMASSORA
1329,2019-09-21,"24,8","20,8","28,7","9,0","0,0",-999,-999,CASTELLÓN - ALMASSORA
1330,2019-09-22,"26,2","21,1","31,4","9,2","0,0",-999,-999,CASTELLÓN - ALMASSORA
1331,2019-09-23,"22,9","18,5","27,3","10,2","0,0",-999,-999,CASTELLÓN - ALMASSORA
1332,2019-09-24,"24,4","18,4","30,5","11,7","0,0",-999,-999,CASTELLÓN - ALMASSORA
1333,2019-09-25,"23,8","20,6","27,1","10,5","0,0",-999,-999,CASTELLÓN - ALMASSORA
1334,2019-09-26,"23,8","18,9","28,6","10,5","0,0",-999,-999,CASTELLÓN - ALMASSORA
1335,2019-09-27,"23,8","19,7","27,9","10,9","0,0",-999,-999,CASTELLÓN - ALMASSORA
1336,2019-09-28,"23,4","19,5","27,4","10,4","0,0",-999,-999,CASTELLÓN - ALMASSORA
1337,2019-09-29,"23,8","18,8","28,7","11,2","0,0",-999,-999,CASTELLÓN - ALMASSORA
1338,2019-09-30,"23,1","18,3","27,9","10,7","0,0",-999,-999,CASTELLÓN - ALMASSORA
1339,2019-10-01,"23,3","18,9","27,7","10,7","0,0",-999,-999,CASTELLÓN - ALMASSORA
1340,2019-10-02,"23,8","18,6","29,0","11,0","0,0",-999,-999,CASTELLÓN - ALMASSORA
1341,2019-10-03,"22,0","17,6","26,5","10,8","0,0",-999,-999,CASTELLÓN - ALMASSORA
1342,2019-10-04,"22,2","16,3","28,0","11,2","0,0",-999,-999,CASTELLÓN - ALMASSORA
1343,2019-10-05,"22,3","18,2","26,4","11,0","0,0",-999,-999,CASTELLÓN - ALMASSORA
1344,2019-10-06,"22,0","17,2","26,8","9,4","0,0",-999,-999,CASTELLÓN - ALMASSORA
1345,2019-10-07,"21,8","17,8","25,8","11,0","0,0",-999,-999,CASTELLÓN - ALMASSORA
1346,2019-10-08,"21,8","16,8","26,8","10,8","0,0",-999,-999,CASTELLÓN - ALMASSORA
1347,2019-10-09,"22,6","18,7","26,4","7,6","0,0",-999,-999,CASTELLÓN - ALMASSORA
